Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
17.523380781,9.549231046281706E-4,-0.003803669282288008,-0.0488215586174956,
17.525733489,7.639384837025351E-4,-0.003042935425830409,-0.03139657184516764,
17.528085833,0.006356987879361627,-0.017756580959592285,-0.02511725747613447,
17.530437604,0.005085590303489304,-0.010374707078603128,-0.03158596296333016,
17.53279,-0.011253757023375242,0.005107188297774616,-0.04250509849566342,
17.535142135,-0.012833566660532161,0.0021704716074198264,-0.03783556073012484,
17.537493958,-0.006436292286593759,-0.0059247388372636045,-0.026436966650505767,
17.539846198,-0.00706431584030711,0.002921325053388577,-0.013488898271576844,
17.542198437,-0.0075667317030455525,0.006167618104310595,0.006445972447192361,
17.54455125,-0.0022228243206044718,-0.0065575797013507214,0.003241799930410849,
17.546903646,0.002052295624883918,-0.010991900853480174,-0.01847437011426578,
17.549255573,0.005472394561506867,-0.0030476835903845423,-0.00903379906992896,
17.551608229,0.010123752741605097,0.003307690220091964,0.010010051808510667,
17.553960573,0.008099002193284077,0.0026461521760735712,0.021414413517121034,
17.556312812,0.00647920175462726,-0.007459474158198531,0.03628436284494718,
17.558665417,0.0032680838630180647,-2.217414891011668E-4,0.042434625285723726,
17.561017864,-0.005046650522901132,0.00748372293191853,0.03586344119537621,
17.563370729,-0.0021220384072887996,0.011732815437934422,0.036352190944581864,
17.565723333,-0.005528191767663011,0.005555694288747807,0.038657405831838076,
17.568075625,-0.010168390506530012,-0.005131839723001082,0.03284166563226698,
17.570428542,-0.006219433374424141,-0.0060207508092007325,0.024357591539017065,
17.572781094,7.702903928602789E-4,9.292364450390125E-4,-0.0015817368273793875,
17.575133073,0.012107906499087419,0.006489226248430808,-0.020418221493153865,
17.577485364,0.009686325199269936,0.0032761019679447834,-0.022080274216007112,
17.579837917,0.011579618221015678,0.0064514381458394415,-0.036817051404055334,
17.582190833,0.005433136515212808,0.0013305939451879398,-0.04094503516621373,
17.584543385,-0.01097572005399644,-8.508038746495167E-4,-0.030841050105626877,
17.586895729,-0.014526416115828986,0.0012346359310802524,-0.022757862057158462,
17.589248802,-0.0058752928200313526,-0.006673407378335262,-0.0201212676730691,
17.591601562,-0.006615516267057184,-0.0015081678410684765,-0.02375768918728305,
17.593953958,-0.001461854952046017,0.0026240237887449475,-0.02092189231662367,
17.596306562,0.014152748284762116,-0.011307734929661164,-0.01673751385329858,
17.598658854,0.011322198627809692,-0.007130908167871007,-0.005728573094357259,
17.601011406,0.003311923299964277,0.009617504221986001,0.004993557540139193,
17.60336375,-0.008842134054711653,0.007694003377588805,0.00782556502625198,
17.605715937,-0.0013278701513697241,0.006155202702071046,0.012006149042486314,
17.60806901,0.010429375083471179,0.0030088846209730923,0.026842010298443242,
17.610421719,0.002597664464493464,-0.012915125294678514,0.02338858626609941,
17.612773958,-0.0036677040306887093,-0.014162657924813513,0.016795890985536133,
17.615126354,-0.004849445235583075,-0.003669009844122318,0.021097387837256676,
17.617478802,-0.009625393280866056,0.00472590824790161,0.0398622242346498,
17.619831719,-0.007700314624692846,0.01144184272152075,0.04721112948537609,
17.622184375,-0.002329693638154544,0.007238193656300615,0.028193250512128287,
17.624536823,-0.003779030961091265,4.471932275701418E-5,0.01489392536087486,
17.626889792,8.073303124944836E-4,3.577545820561065E-5,0.008083658355106493,
17.629242396,0.0025611462610276928,0.0038591784281642207,0.0083819047114293,
17.631595052,-0.001781644033009816,0.005002620283215124,-0.01053080435585585,
17.633948177,-0.007171152318807453,0.009747931828855576,-0.02949397942218468,
17.636301146,-0.001906360813213992,0.009713627474116564,-0.03125585858657587,
17.63865401,0.0061360244923960305,1.097843659776665E-4,-0.03458033994543186,
17.641006146,0.0010782615323170902,-0.009488567661217195,-0.04107140696611111,
17.643357812,0.0027778912368857794,-0.01908252719618586,-0.036687844567030226,
17.645710312,3.0703097847652183E-4,-0.007604905261220197,-0.02360457863214016,
17.64806276,-0.013161328432817844,0.0015771919142233033,-0.020798640933055168,
17.650415052,-0.008613780735222176,0.0012617535313786434,-0.010893215724959049,
17.652767656,0.0065159286274213205,0.004839960886702646,-0.001053134591685989,
17.65512,0.010958578504220537,4.141064776238407E-5,0.0029874483813383534,
17.657472552,0.0030210272010929504,-0.007627987604989558,0.006220677699211308,
17.659824635,-0.0033290153315252355,-3.565529915920476E-4,0.004976542159369046,
17.66217651,0.006913179908546896,0.005460594699125961,0.011641908776322651,
17.664529219,0.009361101988437252,5.379176977010382E-4,0.020805684003480707,
17.666881406,0.0017430444983502075,-0.0014849448726390359,0.02239024422426894,
17.669233385,0.0013944355986801674,0.006473158734972118,0.02557363336769569,
17.671586094,0.003030827509743997,0.007093807508893678,0.03003455977032843,
17.67393875,-0.005236454115404264,0.00184448794551521,0.029773344837748184,
17.676291771,-0.00993500038472301,-0.004270246735987429,0.021903697842855507,
17.678644323,-0.011778555389145906,-0.001500918357990079,0.015607980246940656,
17.68099651,-0.009422844311316722,-0.0012007346863920632,0.01248638419755288,
17.683349531,0.005868677766545684,0.004785247853169826,0.006158388363902034,
17.685702344,0.014271334387003634,0.0038281982825358607,-0.008480424318644708,
17.688054948,0.007586510938119295,-7.679979454549221E-4,-0.014445014503744247,
17.690407969,0.004153928229579447,0.005131438736035658,-0.015386730597136022,
17.692760625,0.003323142583663556,-0.00738652468608679,-0.023800778520676857,
17.695113437,0.008404351159330442,-0.013570335127010835,-0.03244852076575988,
17.697466094,0.006723480927464352,0.0025506858590484544,-0.03553446968878049,
17.699818125,0.005378784741971482,0.01353222287203796,-0.03225829474516573,
17.702170833,0.0062183068243770526,0.003164660684314785,-0.021975916801991957,
17.704523229,0.0011440873979019113,-0.0051293860856315154,-0.015665755414250526,
17.706875312,9.152699183215297E-4,-2.729508069054809E-4,-0.01636256038608863,
17.709228177,-0.0011830616060265198,-0.0021336396763242532,-0.00351439523269903,
17.711580885,-0.0028617298057371995,2.0836728974046176E-4,0.004849921802122736,
17.713933958,-0.0022893838445897582,0.003997250403275983,0.0038799374416988996,
17.716286667,-0.0018315070756718052,-0.002548035279662693,0.014595343996328225,
17.718638854,-0.009126321783736908,-1.231491929302858E-4,0.026998388234172666,
17.720991979,-0.009216333477557154,-9.851935434422587E-5,0.013938035538510363,
17.723344427,2.8804636092150115E-4,-0.007739931606674844,0.00348899044252704,
17.725696146,0.0021457161195370666,-0.013853061408539338,0.020029046357928237,
17.728048489,-1.9870613517021518E-4,-0.01108244912683147,0.02368467507462313,
17.730400989,-0.002074240958703802,7.104343624180325E-4,0.018947740059697793,
17.732754062,0.002171162314404451,0.0043989070416502775,0.0209038890692419,
17.735106562,-0.0020936252298439303,0.0035191256333202206,0.014808133228049414,
17.73745875,-0.0016749001838751443,0.010476416629855639,0.02142215965861105,
17.739811771,0.00440591545518336,0.00455057524228478,0.015222749699544735,
17.742164167,0.005440009904830435,-0.009766493021771239,-0.0031446762169267117,
17.744515937,0.0024367303831806034,-0.003982636355817259,-0.01400637207705735,
17.746867812,-0.005711733306771105,-0.00127083154397006,-0.020782276616724715,
17.749219739,-0.004569386645416881,-0.0010166652351760487,-0.026201474369552002,
17.7515725,-0.0036555093163335023,-0.002728609728824584,-0.03628405547220481,
17.753925,-0.006754962534434292,-2.676102423759194E-4,-0.03477294139924858,
17.756277135,-0.005403970027547431,0.011277587481014578,-0.02781835311939851,
17.758630156,-0.006238458033070049,0.005191511923211933,-0.027999616577549347,
17.760982917,-0.0030754844154239347,0.006068487079253296,-0.024316197168289477,
17.763335312,0.003285449560060452,0.0029395121227188924,-0.009875778779553812,
17.765688125,0.004543635698615989,4.3633066737525095E-4,0.009336468040810786,
17.768041042,0.007465468110608643,0.009925456707667292,0.02470702843655559,
17.770394531,0.0021418149367710623,-0.005466584869232988,0.01785064472190001,
17.772747604,-0.00403238514298275,-0.015864942080185584,0.02002621279900474,
17.775099948,0.002519928978013397,-0.00311556000026526,0.023681645288032627,
17.777452812,1.0066713184309073E-4,0.005168669613103374,0.02277527228511289,
17.779805104,0.007741646848441697,0.004134935690482702,0.012474520806605938,
17.782157292,0.00619331747875336,0.0013926695215862941,0.01381033563942502,
17.78451,-0.006537020201796508,0.0011141356172690367,0.02062544746661743,
17.786862344,-0.005229616161437203,0.006637145586214827,0.01266963897915474,
17.789215156,-0.008014250990749497,0.007224995499771729,0.010135711183323792,
17.791567812,-0.0025808427309998647,-0.0057116777849818105,0.017684222022831264,
17.79392,0.0017658868570320785,-0.01414573812704284,0.0026567465147486757,
17.796272708,-5.025725254064473E-4,-0.009401310725776348,-0.013197478764762849,
17.798624948,0.003428500041274575,-0.0017752129783376001,-0.008642242045013404,
17.800977083,0.00274280003301966,4.951101382459043E-4,-0.0049988156086673285,
17.803329635,0.004109519057215592,3.9608811059672205E-4,-0.003999052486934218,
17.805682083,0.0071181733073722095,-0.0015984100324386089,-0.01469139897196925,
17.808034896,-5.12984465018268E-5,-0.001278728025950887,-0.04048160428499692,
17.810387552,-0.00578687584960106,-0.0010229824207607097,-0.02663958640651387,
17.812740052,-0.010375337772080447,0.003012173615107281,-0.017481713070523597,
17.815093177,-0.004469709175832386,4.944598612859584E-4,-0.013985370456417456,
17.817445937,2.547877407015897E-4,3.955678890287667E-4,-0.00544183640419682,
17.819798542,-0.009372564961438054,3.164543112230134E-4,-0.010099929084294246,
17.822151562,-0.009413328019718073,2.531634489784107E-4,0.0014972356876423731,
17.824504583,-0.0037001073344069685,0.002117809789982595,0.006943485571598629,
17.826857552,0.006616312266705997,-2.2103119881378835E-4,0.0074697664846219425,
17.829209896,0.011038885415648278,0.003653733102548698,0.0251286452189472,
17.831561771,0.00500054878080277,0.006753543053522569,0.03542502921226642,
17.833914167,-0.005575956129357108,0.003487556902134311,0.020679348320985724,
17.836266406,-0.008291322965085418,0.004705323062391194,0.01462850062944554,
17.83861875,0.0010280577511311284,-0.003896856183170389,0.011702800503556432,
17.84097151,0.002737725231704763,-0.0031174849465363114,0.01127721843018925,
17.843324114,-0.001640374896003681,-0.002493987957229049,0.01476747176563542,
17.845677239,-0.003227581927835045,-0.01157158626484063,0.006068280391023251,
17.848030052,0.008909608642531153,-0.01117254729761431,-0.014298207718431044,
17.850382083,0.016704082068024248,6.383558257917615E-4,-0.0056928691532593945,
17.852734792,-0.0019589665919795274,0.01391763936634859,-0.01029999234409118,
17.855087239,-0.005397728354951115,0.007303551941363021,-0.015901431863554194,
17.857439271,0.003342930459006334,0.005842841553090415,-0.014636123518187105,
17.859791823,-0.0030714927251945315,0.0046742732424723335,-0.025116796763768434,
17.862144375,-0.0024571941801556224,-0.005836976560021464,-0.03158406851452966,
17.864497135,0.0037800817482750992,-0.008500137819500785,-0.04059013078818552,
17.866849792,0.006854624950335932,0.004691563929198568,-0.0899306007242977,
17.869202083,0.005483699960268748,-7.730691824087838E-5,-0.14664006773764093,
17.871554739,5.564004164991462E-4,-0.009638240688592033,-0.06559925511784748,
17.873906927,0.004275679884915166,-0.001964756948590149,0.05860686909908175,
17.876258854,0.005335821448615878,0.004174033023643595,0.11583538541598415,
17.87861125,-0.001477179933506892,-0.004321889704284584,0.14821106345974044,
17.880963542,-0.003097019997373142,-0.0015422342227439205,0.08600888372677673,
17.883316146,0.0032682196043849615,0.0025967721735207124,0.030501442918922095,
17.88566875,-0.0031312599187755114,0.007823253341100046,0.11058966141521509,
17.888021302,-0.002505007935020412,0.002428046101396422,0.07123387512826618,
17.890374323,0.003741829254267151,2.715785031727133E-5,0.020596414067457047,
17.892726771,-0.004667654209901867,-0.0018935527505460487,0.07393562734771564,
17.895078854,-0.003734123367921491,-0.0034301227213528254,-0.00788564729174901,
17.897431458,0.00467381891897839,-0.004659375717766007,-0.03695350684707144,
17.899784375,-0.0020067804671007675,-0.0075580586358125375,-0.037223480526485275,
17.902137708,-0.0016054243736806154,-3.006113063665529E-4,-0.07766086449931286,
17.904490573,0.006376773644022733,-0.004071045616576854,-0.03531442157991904,
17.906843021,0.005101418915218189,-0.007087395299919273,-0.009098705232684523,
17.909196042,0.002165857591490808,7.592159752223965E-5,-0.04750113215489726,
17.911548594,-0.005928431540122937,0.017298245574984345,-0.05906871578251227,
17.913901042,-0.008573300313465843,0.004262204286220386,-0.06832278268460357,
17.916253802,0.006548309984594151,-0.002336075153539407,-0.08913240827658875,
17.918606406,0.0052386479876753225,0.0038769784596841897,-0.0674759705665835,
17.920959635,-0.011131313856258665,0.0011863037369474853,-0.03099722542787653,
17.923312656,-0.014650885197174293,-0.0028815165621578626,-0.022882802314956763,
17.925664948,0.0016862450578596297,-3.8993272881030633E-4,-0.016391263824621305,
17.928017552,0.001348996046287708,0.0035186118785514864,0.01944695598131929,
17.930369792,-0.012327756378568894,0.0028148895028411863,0.03279541878896275,
17.932721927,-2.8581292908802514E-4,0.004167190633072814,0.03772772907413824,
17.935074583,0.007432465779929037,0.007164310568057983,0.060827172272983177,
17.937427448,0.009776530685542961,0.003816167933530401,0.06972954787698171,
17.939780729,0.009736503579234237,-7.776222246592898E-4,0.0845121234090076,
17.942133333,-0.011363587444611273,0.0012931812510724346,0.09250899071939322,
17.944485833,-0.009090869955689015,0.002949822541541691,0.06826073261457744,
17.946839219,0.008049537771963836,4.445804925496087E-4,0.03928723599400641,
17.949191875,0.004524349696655078,3.5566439403968836E-4,0.016106912818642627,
17.95154401,-2.1107532404342905E-4,2.845315152317507E-4,-0.0024365827821952735,
17.95389651,-1.6886025923474463E-4,-0.0016876538186144652,-0.011524919301928449,
17.956248802,0.001780187843179834,-0.0070959616374072915,-0.013051417375136154,
17.958601562,0.0014241502745438658,-0.0018462097582099823,-0.02001678697628151,
17.960954114,0.010715715373634423,0.004268867795715489,-0.050489137588836996,
17.963306354,0.010487851329707407,-0.002330741365711087,-0.07295127711208593,
17.965659635,0.0045597230021661925,-0.009525709215768334,-0.06985241573263679,
17.968012656,-0.005928613772034137,-0.0018747302802150714,-0.05779691061345282,
17.970365208,-0.0066581730286594115,0.008076610929827272,-0.042406809496622344,
17.972717864,-0.003411256411895422,0.004546008222945833,-0.03584118856409546,
17.975070469,-0.0027290051295163348,-0.0021090290239268138,-0.026757209884479494,
17.977423594,-2.6792805304544365E-4,-0.003602502249941318,-0.027151464929067615,
17.979776302,0.005531494649963241,9.485562616466797E-4,-0.0408740039745048,
17.982129062,-0.0070664784648286,7.588450093173466E-4,-0.026953506158118756,
17.98448276,-0.015229574945629973,0.004437632578937492,0.007165680180927225,
17.986835573,0.0050538483404625745,0.0016348285224662487,0.040208252152554635,
17.989187864,0.007873636733969791,-6.074162128268668E-4,0.057064367835325314,
17.991540573,-0.001362203755791394,-0.00623177155277721,0.05139795422919846,
17.993892969,-0.003005045015665217,-0.010731252844505247,0.048779038432186894,
17.996245677,0.0033418010798674236,-0.0028391666733207192,0.0505153877281721,
17.998598125,0.008419277956293533,0.005389784274659009,0.04998872619816197,
18.000950156,0.0029048657935512173,0.0043118274197272086,0.03807523999173412,
18.003302812,0.0023238926348409725,0.005364739476465513,0.03429091098752757,
18.005655208,-0.0019714454438430756,0.004291791581172412,0.035094166778304015,
18.008007344,-0.007322993447474058,0.005348713785853915,0.016583176440221337,
18.01036,-1.125576655796462E-4,0.0023636905077671494,-0.01163122496110347,
18.012712708,0.0018252328983361446,-0.007685442747785612,-0.02462785594544492,
18.015065937,0.001460186318668913,-0.00231779464651264,-0.023532240811043437,
18.017418802,0.0030834295758511154,0.00580688040598935,-0.024571489670318414,
18.019771146,-0.0013638158910349585,-0.008761448890807579,-0.036895045740161336,
18.02212401,-0.0010910527128279654,-0.016585554639174424,-0.048668868623378714,
18.024476354,-0.010449237324261701,-0.009437886022268839,-0.042765050953390116,
18.026828437,-0.017935785013408687,-0.003719750011157281,-0.030382084708024948,
18.02918125,-0.006687511887527489,-0.002975800008925826,-0.02430566776641996,
18.031534167,0.0042263886242095774,0.005280476116058801,-0.019444534213135967,
18.033887344,0.0014658288883355602,0.011885497016046503,-0.013640649343164668,
18.036240156,-0.010319008093898505,0.009508397612837203,-0.007081800480390754,
18.038592292,-0.004424651393751311,0.00569143756935378,-0.0018347213901712678,
18.040945,0.004121395008198414,-0.0011926855468004545,-0.0033835180789338892,
18.043297396,0.009042953098958327,-0.0028694274682402286,0.0126160615134161,
18.045649219,0.007234362479166659,-3.8026294379231787E-4,0.036906356290810294,
18.048001302,0.0038722109525334628,-3.042103550338557E-4,0.033355041087336446,
18.050353646,0.010758884885226229,-0.004073927835742938,0.02860053677611951,
18.052706979,0.012437665969780715,5.714172831214996E-4,0.034371060524410524,
18.055059844,0.013780690837424302,0.0042876918880969325,0.040904746368747524,
18.057411979,0.009109275129255696,-0.004230964102838037,0.04229945017116954,
18.059764844,-3.736975099110258E-4,4.457882694454199E-4,0.03575453816428009,
18.062117187,-0.004129516069528553,0.0061024662178398165,0.0190279774552522,
18.064469323,-0.00904944994802244,0.0010514164027882397,0.0018152469544361338,
18.066821667,-0.018731231162984904,-0.004904705460285125,-0.006208477485278863,
18.069173906,-0.014984984930387926,-0.005839041908911845,-0.0011368259335355901,
18.071526719,-0.0024115957705432498,-0.004671233527129476,-0.010485113822999992,
18.073879167,-0.0038445526670022254,-0.003736986821703578,-0.031372405023244454,
18.076231406,0.0026701949587978197,0.002756247635036735,-0.0423357780225011,
18.078584531,0.009797269110005481,0.01178139326202872,-0.0434442754941724,
18.080937187,1.7670214503716364E-4,0.00750983557882311,-0.03858613938947819,
18.083289167,1.4136171602972813E-4,-0.0054838072118568275,-0.0327838895389263,
18.085641875,-0.007548029730607919,-0.004387045769485464,-0.020481414609657023,
18.087994635,-0.002207865722886601,0.00606675853841096,-0.02213082870921035,
18.090347448,0.0039795445140903205,0.004853406830728768,-0.01770466296736828,
18.092699687,-6.469224503274779E-4,-0.0018631101377004633,-7.573583035807019E-4,
18.095051562,0.005228299132137612,-0.005321047661876223,0.0013090913844795438,
18.097404687,-0.0015631977866895075,-0.0061721156701847225,0.00679373306852149,
18.099757656,-0.010826953383350935,-0.004937692536147776,0.020757862431379337,
18.102109948,-0.004831004645081016,-1.1959596731848932E-4,0.02235198696658891,
18.104462292,0.007626870468734379,0.005650160318544806,0.02362652365530238,
18.106814479,0.011847333467387096,0.008350686316435575,0.024646915945726988,
18.109167031,0.005647310202426065,-9.805670700510048E-4,0.027379733684316676,
18.111519323,-0.0012279874403426233,-0.010360848810040135,0.04105661897870405,
18.113871146,-0.004812950994106072,-0.00828867904803211,0.042420948259135116,
18.116223906,-0.007680918856884586,0.0029454519155736394,0.026276083558480323,
18.118576719,0.0015163840179240329,0.00810219713474239,0.0076137318370186335,
18.120928958,0.00887422035730645,0.004566480167110167,-0.0015696895792132182,
18.123281562,-0.002477018868154171,0.0055684616743718815,-0.01274790864579245,
18.125634062,-0.003896894125323201,0.0025394917988137596,-0.02168972095960342,
18.127986927,0.006458881343856887,-0.0037142436533485895,-0.02309823672861988,
18.130339531,0.003251824554169523,-0.001056115891879008,-0.029969983425864655,
18.132691823,-0.0012290954380318742,-0.006590729805902803,-0.031637424728973684,
18.135044844,0.006677836792541726,-0.009103141906321974,-0.031055636804662612,
18.137397239,0.005342269434033382,-0.007282513525057582,-0.024844509443729734,
18.139749271,-0.003387297595740517,-0.0039107317892462,-0.01604488856084174,
18.142101927,-0.002709838076592412,0.004532530691802504,-0.022412326864298393,
18.144454844,-0.004083152472306034,0.0017107455226421375,-0.021759817546126214,
18.146808333,5.640360837549027E-4,-0.00246196164348602,-0.004001481966588116,
18.149161354,0.0023665078978037865,0.00569154680841065,0.0025452743876677175,
18.151513698,-0.0057679098049564365,0.014129629620495611,0.0039511975374786346,
18.15386651,-7.837668021331776E-4,0.00938842764582886,0.018482308127639513,
18.156218958,0.0070340997012606835,0.003680182564947239,0.02053230646304982,
18.158571042,-1.1855733139105179E-4,0.004859426572873776,0.020256564164581548,
18.160923594,-0.0020101219156804656,0.005802820289098884,0.023865926380493008,
18.163276302,3.0717851802325447E-4,8.116966795632535E-4,0.034414854141504136,
18.165629323,-0.005500094277980996,-0.003181199227833012,0.04093978126242348,
18.167981667,-0.0024847963915849286,0.003200877710133186,0.02892110601579745,
18.170333802,0.005673280500047638,6.454216471905652E-4,0.013559705857559834,
18.172687031,0.004538624400038112,-0.007144777315330891,0.008932786658704117,
18.175039583,-1.9966003168536E-4,-0.009546379913864443,0.016723408282041774,
18.177391406,0.0017555510054515777,-0.007637103931091554,0.00763226666469663,
18.17974401,0.0033197213252772473,-0.002279125083273513,-0.011132040672148236,
18.182096823,0.002655777060221798,9.197896418105395E-5,-0.014651329559201898,
18.184449792,-0.0017059379035384153,0.0039041412329445767,-0.021296716723533393,
18.186802031,-0.010941145476830061,0.005038590527039408,-0.028529530361248945,
18.189153698,-0.008752916381464047,-0.0017149631806519516,-0.03623075929876407,
18.191506562,-0.003171775043571509,-0.0032872495753214284,-0.04047600148198072,
18.193859062,-0.006367978096456936,-0.0026297996602571427,-0.034295779212929034,
18.196211562,-0.005094382477165545,0.0036419973641938844,-0.021690926348858497,
18.198565,0.001670331110667167,0.006744155952954838,-0.009692066030257962,
18.200918177,-5.790141422661321E-4,-0.004181070391635459,-0.00392369676951887,
18.203271614,-4.632113138129043E-4,-0.005260136834224355,0.004523243512119635,
18.205624531,0.0015447099797495367,-3.7754991566363305E-4,0.009364291831179372,
18.207977083,0.0012357679837996238,-3.0203993253090713E-4,0.0055756924981462674,
18.210330208,-0.004757222705359894,-2.416319460247264E-4,0.006376294965313889,
18.2126825,-0.01146689428748738,-0.004023865108535633,0.01659243001521915,
18.215034531,4.028827042416652E-4,-0.00513436962751225,0.02668031608248711,
18.217386823,0.013729256398760159,-0.002192218161326056,0.0213442528659904,
18.21973901,0.0014070099650087958,-0.003669052069744591,0.018991906199042674,
18.222091771,-0.008450787181992298,0.0028105954366039222,0.01710850298657718,
18.224444271,-0.004845350714793972,0.011824871503282465,0.023262455465433263,
18.226796562,-4.571953000320761E-5,0.015205734295025568,0.02052570533914455,
18.229149635,0.009539816549764518,0.006418750343620855,0.0030141922010038513,
18.231502552,0.013377690332211208,-6.108368175029126E-4,0.0043263317881461205,
18.233855104,0.006871595694285353,0.005257167638397266,0.001546087403173857,
18.236207656,0.005497276555428282,-0.0015401029816817825,-0.010255287059882434,
18.238560156,0.0024825407234266364,-0.006977919477745023,-0.029272039706500053,
18.240913229,-0.003759804513658288,-0.005582335582196018,-0.04065548576910594,
18.243265937,8.227144506730982E-4,-0.0025505894349569513,-0.03827008563676948,
18.245617969,0.0025734505913383443,0.0017900865136341697,-0.019124674466446834,
18.247970989,0.0020587604730706727,0.005262627272507068,-0.011469783518469612,
18.250323437,-2.682706523433262E-4,3.7954375640592355E-4,-0.01492076089680694,
18.252675833,-0.004045174583474392,-0.005442202087274858,-0.010021630690101091,
18.255029167,5.944183948202175E-4,-0.006269042190735874,-0.004187348497392662,
18.257382187,-0.0033550233457435574,-0.005015233752588701,-0.011010553846741544,
18.259735364,-0.008429855768994444,-0.007842743573554575,-0.004977724083252255,
18.262087917,-0.006743884615195553,-0.012020031951243255,0.0228320907529298,
18.264440208,-0.007310386722956308,-0.011531304964323499,0.024011369623828216,
18.266793333,0.0037280887558665196,3.513515550695595E-4,0.011548420650234092,
18.269146198,0.012558863178460306,0.006026918336455245,0.020729367623703254,
18.271498542,0.010047090542768242,-0.008585418546434864,0.024245695026696268,
18.273851614,3.7655631101513043E-4,-0.0030377767755481594,0.02514225304284068,
18.276204687,-0.0035293130127876243,0.00906145276436067,0.03352093744403817,
18.278557656,0.004837667203085483,-4.1195391171092513E-4,0.02490024604898089,
18.280910469,3.9574210752534034E-5,-0.002244842160168608,0.010344543763013192,
18.283262708,-0.007629453774365198,0.005865242395064578,0.002529937988926534,
18.285615521,-0.00418828696892453,-0.0010536431763479327,0.005854669385282563,
18.287968021,4.799314666923474E-4,-0.004673472602678079,-0.00489344344685172,
18.290320104,-0.003446615868478095,-0.00565405785800039,-0.013490407833652185,
18.292672708,-0.002757292694782476,0.005053149612657078,-0.010792326266921393,
18.295025312,0.0016247268860059907,0.009788356782525261,-0.012464580007677029,
18.297378229,0.005130336590172285,0.007830685426020209,-0.019548080021767333,
18.299730937,-0.0016415678202617717,0.017756222525615362,-0.030961339993975656,
18.302083281,-0.007059091348609013,0.002713303835693095,-0.013276915012758295,
18.304436406,0.002013846024544491,-0.00932103111624472,-0.010621532010206991,
18.30678901,0.0016110768196355915,0.0059501268324871626,-0.021904360617931218,
18.309141042,0.0012888614557084732,0.010505937068273206,-0.0213542074884856,
18.311493229,0.004861644245934271,7.436365116513417E-4,-0.01708336599078919,
18.313845417,0.009635152489147016,-0.010896764975478122,-0.013666692792630997,
18.316198229,0.0038775654198340004,-0.0029715748879829,-0.005187657212619712,
18.318551042,-0.006474344308248246,-0.0023772599103863215,-0.013725778846268355,
18.320903333,-0.005179475446598594,0.007674587225690272,-0.08376199514732718,
18.323256042,-3.130193154469024E-4,3.938326881526219E-4,-0.27577500749481487,
18.325608437,-0.011742092617388955,-0.003515491911077636,-0.31446766224585154,
18.327960417,0.0020980030711202705,-0.010473509652061574,0.08359890487128752,
18.330312864,0.005508957538263706,-0.010294087497507185,0.31778091833062483,
18.332665417,-0.0013386710617886294,0.0032564049318515066,0.2638011506801252,
18.335018385,0.008505458304568426,-0.010801829270117854,0.11144604139370884,
18.337371146,-0.00468730754114445,0.00859604786110451,0.15044604820285734,
18.339723385,0.0019959910594840383,0.008792115829567355,0.3348679469607241,
18.342076146,-0.006064320295379996,0.024271205430968796,0.2372501314943598,
18.344428698,-0.016343133401335433,2.641740367763795E-4,0.11510451803728472,
18.346781146,-0.003498111567069015,-0.013195613986177957,0.002065151295063572,
18.349133854,0.0029473478387443824,-0.008641212158142501,-0.030907083065510932,
18.351486094,0.0023578782709955115,-0.012658806818913598,-0.02664217035865768,
18.353838802,0.005716860678396142,-0.002465929331931415,-0.13622920259551918,
18.356191406,0.008404048094432764,-0.007718581303002788,-0.1970868471838365,
18.358543906,0.004807957954630224,-4.290272049445737E-4,-0.18256800679980323,
18.360897239,0.003846366363704175,0.003487336297644073,-0.19968218253945125,
18.36325,0.008822930183362936,0.014281543222914451,-0.16357646502570233,
18.365602239,0.003227787575206739,0.01334051062889919,-0.13086117202056258,
18.367955,-0.008909442634517685,0.016418245595518948,-0.12001105065355944,
18.370307812,-0.005212278057046521,0.0016429237817320863,-0.09217812152870586,
18.372660885,-0.006085098496204845,0.0013143390253856704,-0.07948819424444942,
18.375013698,-0.0010375237155963862,0.0010514712203085336,-0.02145493527837239,
18.377366042,0.006831098640838473,-0.006819937656836517,0.034548850849567714,
18.379719114,0.0016343193609549278,0.002205164507614127,0.07552116075778059,
18.382071927,-0.0044383816036356535,-0.002066424965392312,0.07382406361599081,
18.384423958,-0.0035507052829085242,-0.015060093932970971,0.06671992594162113,
18.386776406,-9.252851955269537E-4,-0.012048075146376777,0.06869805379040628,
18.389128854,0.010751446028377631,-0.005807901310443633,0.09326410709482502,
18.391481302,0.002855319730302508,0.003014795074844555,0.11674766873250064,
18.39383375,-0.0053768603389574565,0.004327115090675508,0.12404236106021926,
18.396185885,-0.006216764321733591,0.0015464130417405415,0.14328524993215908,
18.398538646,0.00268770168558035,0.010813525587391765,0.14527318895939878,
18.400891146,0.005980720900180134,0.010566096520481037,0.10664137221244019,
18.403243802,9.540171684282589E-4,7.917640734176057E-4,0.04509245568010911,
18.405597031,0.0026784927655424742,-0.007027706354581498,-0.006061655573100566,
18.407950208,-0.009348879972365214,-0.009452721655148811,-0.03166283153855787,
18.410303437,-0.011309662039491908,-0.003731620752635438,-0.04065314120740915,
18.412656094,0.002443947533437907,8.452629496074997E-4,-0.05933678298545786,
18.415008958,0.0038704340773179566,6.762103596859997E-4,-0.0761979114957878,
18.417362812,-7.342107997453662E-4,0.0024562473185486683,-0.11650184726303614,
